0.266000	2.618294
0.268000	2.625077
0.270000	2.621686
0.272000	2.618294
0.274000	2.608119
0.276000	2.601336
0.278000	2.587770
0.280000	2.584378
0.282000	2.584378
0.284000	2.584378
0.286000	2.577595
0.288000	2.577595
0.290000	2.570812
0.292000	2.564029
0.294000	2.560637
0.296000	2.570812
0.298000	2.577595
0.300000	2.587770
0.302000	2.587770
0.304000	2.584378
0.306000	2.577595
0.308000	2.577595
0.310000	2.570812
0.312000	2.570812
0.314000	2.560637
0.316000	2.553854
0.318000	2.547071
0.320000	2.543679
0.322000	2.543679
0.324000	2.543679
0.326000	2.536896
0.328000	2.536896
0.330000	2.536896
0.332000	2.536896
0.334000	2.540288
0.336000	2.560637
0.338000	2.570812
0.340000	2.594553
0.342000	2.608119
0.344000	2.577595
0.346000	2.543679
0.348000	2.514851
0.350000	2.480935
0.352000	2.379188
0.354000	2.450411
0.356000	2.662384
0.358000	2.560637
0.360000	2.594553
0.362000	2.560637
0.364000	2.375797
0.366000	2.480935
0.368000	2.591161
0.370000	2.460586
0.372000	2.450411
0.374000	2.531809
0.376000	2.525026
0.378000	2.474152
0.380000	2.543679
0.382000	2.560637
0.384000	2.270658
0.386000	2.311357
0.388000	2.277441
0.390000	2.055293
0.392000	1.765313
0.394000	1.795838
0.396000	1.475334
0.398000	0.995427
0.400000	0.742754
0.402000	0.600308
0.404000	0.167883
0.406000	0.023741
0.408000	0.000000
0.410000	0.078006
0.412000	0.367986
0.414000	0.998818
0.416000	1.427852
0.418000	1.741572
0.420000	2.297790
0.422000	2.594553
0.424000	2.594553
0.426000	2.891316
0.428000	3.050719
0.430000	2.831963
0.432000	3.013412
0.434000	3.300000
0.436000	3.289825
0.438000	3.094810
0.440000	3.145683
0.442000	3.101593
0.444000	2.811614
0.446000	2.811614
0.448000	2.845529
0.450000	2.753957
0.452000	2.675951
0.454000	2.706475
0.456000	2.665776
0.458000	2.604728
0.460000	2.648818
0.462000	2.686125
0.464000	2.584378
0.466000	2.597945
0.468000	2.716650
0.470000	2.760740
0.472000	2.652210
0.474000	2.777698
0.476000	2.635252
0.478000	2.584378
0.480000	2.652210
0.482000	2.713258
0.484000	2.781089
0.486000	2.842138
0.488000	2.804830
0.490000	2.760740
0.492000	2.709866
0.494000	2.665776
0.496000	2.652210
0.498000	2.631860
0.500000	2.618294
0.502000	2.597945
0.504000	2.601336
0.506000	2.597945
0.508000	2.591161
0.510000	2.587770
0.512000	2.597945
0.514000	2.608119
0.516000	2.625077
0.518000	2.635252
0.520000	2.642035
0.522000	2.642035
0.524000	2.642035
0.526000	2.642035
0.528000	2.652210
0.530000	2.658993
0.532000	2.669168
0.534000	2.669168
0.536000	2.672559
0.538000	2.679342
0.540000	2.682734
0.542000	2.686125
0.544000	2.689517
0.546000	2.689517
0.548000	2.686125
0.550000	2.686125
0.552000	2.686125
0.554000	2.679342
0.556000	2.679342
0.558000	2.672559
0.560000	2.665776
0.562000	2.658993
0.564000	2.658993
0.566000	2.652210
0.568000	2.658993
0.570000	2.662384
0.572000	2.669168
0.574000	2.669168
0.576000	2.665776
0.578000	2.665776
0.580000	2.665776
0.582000	2.665776
0.584000	2.658993
0.586000	2.658993
0.588000	2.655601
0.590000	2.655601
0.592000	2.658993
0.594000	2.658993
0.596000	2.665776
0.598000	2.662384
0.600000	2.658993
0.602000	2.652210
0.604000	2.652210
0.606000	2.645427
0.608000	2.642035
0.610000	2.648818
0.612000	2.652210
0.614000	2.648818
0.616000	2.645427
0.618000	2.631860
0.620000	2.618294
0.622000	2.608119
0.624000	2.611511
0.626000	2.608119
0.628000	2.601336
0.630000	2.604728
0.632000	2.597945
0.634000	2.601336
0.636000	2.594553
0.638000	2.584378
0.640000	2.591161
0.642000	2.587770
0.644000	2.591161
0.646000	2.584378
0.648000	2.570812
0.650000	2.557246
0.652000	2.543679
0.654000	2.531809
0.656000	2.525026
0.658000	2.508068
0.660000	2.497893
0.662000	2.480935
0.664000	2.474152
0.666000	2.460586
0.668000	2.443628
0.670000	2.430062
0.672000	2.433453
0.674000	2.430062
0.676000	2.433453
0.678000	2.436845
0.680000	2.430062
0.682000	2.426670
0.684000	2.423279
0.686000	2.423279
0.688000	2.436845
0.690000	2.450411
0.692000	2.460586
0.694000	2.470761
0.696000	2.480935
0.698000	2.494502
0.700000	2.501285
0.702000	2.514851
0.704000	2.528417
0.706000	2.536896
0.708000	2.543679
0.710000	2.550462
0.712000	2.550462
0.714000	2.543679
0.716000	2.543679
0.718000	2.540288
0.720000	2.540288
0.722000	2.543679
0.724000	2.543679
0.726000	2.540288
0.728000	2.543679
0.730000	2.543679
0.732000	2.547071
0.734000	2.547071
0.736000	2.547071
0.738000	2.547071
0.740000	2.547071
0.742000	2.553854
0.744000	2.560637
0.746000	2.570812
0.748000	2.577595
0.750000	2.591161
0.752000	2.591161
0.754000	2.591161
0.756000	2.591161
0.758000	2.580987
0.760000	2.580987
0.762000	2.577595
0.764000	2.577595
0.766000	2.570812
0.768000	2.564029
0.770000	2.553854
0.772000	2.547071
0.774000	2.536896
0.776000	2.540288
0.778000	2.547071
0.780000	2.553854
0.782000	2.564029
0.784000	2.570812
0.786000	2.580987
0.788000	2.587770
0.790000	2.594553
0.792000	2.604728
0.794000	2.608119
0.796000	2.614902
0.798000	2.618294
0.800000	2.614902
0.802000	2.608119
0.804000	2.594553
0.806000	2.587770
0.808000	2.580987
0.810000	2.577595
0.812000	2.574203
0.814000	2.564029
0.816000	2.564029
0.818000	2.557246
0.820000	2.557246
0.822000	2.550462
0.824000	2.550462
0.826000	2.553854
0.828000	2.553854
0.830000	2.560637
0.832000	2.560637
0.834000	2.557246
0.836000	2.550462
0.838000	2.547071
0.840000	2.547071
0.842000	2.547071
0.844000	2.547071
0.846000	2.553854
0.848000	2.553854
0.850000	2.564029
